DateTime,Year,Month,Day,Hour,temp,wind_speed,pressure,humidity,rain,irradiance
11/29/2018 0:00,2018,11,29,0,21.43,0,1002.19,97.56,0,0
11/29/2018 0:10,2018,11,29,0,21.27,0,1002.19,97.81,0,0
11/29/2018 0:20,2018,11,29,0,21.3,0,1002.19,98.13,0,0
11/29/2018 0:30,2018,11,29,0,21.34,0,1002.13,98.15,0,0
11/29/2018 0:40,2018,11,29,0,21.26,0,1002.15,98.1,0,0
11/29/2018 0:50,2018,11,29,0,21.12,0,1002.08,97.96,0,0
11/29/2018 1:00,2018,11,29,1,20,0,1002,98,0,0
11/29/2018 1:10,2018,11,29,1,20,0,1001.98,98.35,0,0
11/29/2018 1:20,2018,11,29,1,21.1,0,1001.98,98.67,0,0
11/29/2018 1:30,2018,11,29,1,21.06,0,1001.95,98.46,0,0
11/29/2018 1:40,2018,11,29,1,20,0,1001.86,98.35,0,0
11/29/2018 1:50,2018,11,29,1,20,0,1001.76,98.56,0,0
11/29/2018 2:00,2018,11,29,2,20,0,1001.66,98.64,0,0
11/29/2018 2:10,2018,11,29,2,20,0,1001.55,98.75,0,0
11/29/2018 2:20,2018,11,29,2,20,0,1001.41,98.82,0,0
11/29/2018 2:30,2018,11,29,2,20,0,1001.31,98.76,0,0
11/29/2018 2:40,2018,11,29,2,20,0,1001.16,98.94,0,0
11/29/2018 2:50,2018,11,29,2,20,0,1001.11,98.78,0,0
11/29/2018 3:00,2018,11,29,3,20,0,1001.16,99.28,0,0
11/29/2018 3:10,2018,11,29,3,20,0,1001.13,99.02,0,0
11/29/2018 3:20,2018,11,29,3,20,0,1001.06,98.91,0,0
11/29/2018 3:30,2018,11,29,3,20,0,1000,99.28,0,0
11/29/2018 3:40,2018,11,29,3,20,0,1000,99.42,0,0
11/29/2018 3:50,2018,11,29,3,20,0,1000,99.47,0,0
11/29/2018 4:00,2018,11,29,4,20,0,1001.01,99.48,0,0
11/29/2018 4:10,2018,11,29,4,20,0,1001.05,99.47,0,0
11/29/2018 4:20,2018,11,29,4,20,0,1001.08,99.48,0,0
11/29/2018 4:30,2018,11,29,4,20,0,1001.18,99.5,0,0
11/29/2018 4:40,2018,11,29,4,20,0,1001.31,99.42,0,0
11/29/2018 4:50,2018,11,29,4,20,0,1001.35,99.24,0,0
11/29/2018 5:00,2018,11,29,5,19.93,0,1001.35,99.2,0,0
11/29/2018 5:10,2018,11,29,5,20,0,1001.41,99.66,0,0
11/29/2018 5:20,2018,11,29,5,20,0,1001.53,99.69,0,0
11/29/2018 5:30,2018,11,29,5,20,0,1001.61,99.68,0,0
11/29/2018 5:40,2018,11,29,5,20,0,1001.66,99.68,0,0
11/29/2018 5:50,2018,11,29,5,20,0,1001.75,99.68,0,0
11/29/2018 6:00,2018,11,29,6,19.98,0,1001.83,99.68,0,0
11/29/2018 6:10,2018,11,29,6,19.88,0,1001.88,99.69,0,0
11/29/2018 6:20,2018,11,29,6,19.86,0,1002,99.69,0,0
11/29/2018 6:30,2018,11,29,6,19.77,0,1002.11,99.69,0,0
11/29/2018 6:40,2018,11,29,6,19.82,0,1002.21,99.69,0,0
11/29/2018 6:50,2018,11,29,6,19.87,0,1002.28,99.69,0,1.16
11/29/2018 7:00,2018,11,29,7,19.93,0,1002.44,99.68,0,9.098
11/29/2018 7:10,2018,11,29,7,19.9,0,1002.58,99.69,0,28.265
11/29/2018 7:20,2018,11,29,7,20,0,1002.73,99.69,0,50.8085
11/29/2018 7:30,2018,11,29,7,21.29,0,1002.94,99.5,0,56.894
11/29/2018 7:40,2018,11,29,7,21.74,0,1003.19,98.61,0,112.3145
11/29/2018 7:50,2018,11,29,7,23.07,0,1003.48,95.51,0,145.8375
11/29/2018 8:00,2018,11,29,8,24.36,0,1003.77,90,0,177.8685
11/29/2018 8:10,2018,11,29,8,25.35,0,1004.04,85.37,0,208.2895
11/29/2018 8:20,2018,11,29,8,26.21,0,1004.41,80,0,241.157
11/29/2018 8:30,2018,11,29,8,26.69,1.34,1004.87,76.14,0,295.392
11/29/2018 8:40,2018,11,29,8,27.1,1.35,1005.22,73.16,0,367.8725
11/29/2018 8:50,2018,11,29,8,27.64,1.32,1005.62,70,0,410.667
11/29/2018 9:00,2018,11,29,9,28.3,1.35,1005.95,69.51,0,426.498
11/29/2018 9:10,2018,11,29,9,28.58,1.67,1006.2,68.72,0,448.1365
11/29/2018 9:20,2018,11,29,9,28.88,1.68,1006.4,67.61,0,472.024
11/29/2018 9:30,2018,11,29,9,29.09,1.77,1006.57,66.53,0,497.1715
11/29/2018 9:40,2018,11,29,9,29.25,2.27,1006.95,63.13,0,533.3565
11/29/2018 9:50,2018,11,29,9,29.38,1.83,1007.27,61.67,0,565.995
11/29/2018 10:00,2018,11,29,10,29.71,2.43,1007.55,61.47,0,595.8705
11/29/2018 10:10,2018,11,29,10,30,2.07,1007.73,60,0,627.5135
11/29/2018 10:20,2018,11,29,10,29.88,2.84,1007.81,59.03,0,630.7765
11/29/2018 10:30,2018,11,29,10,29.83,1.98,1007.85,60,0,544.73
11/29/2018 10:40,2018,11,29,10,30,2.38,1007.88,58.13,0,695.7045
11/29/2018 10:50,2018,11,29,10,30,2.62,1007.95,56.56,0,722.788
11/29/2018 11:00,2018,11,29,11,30,2.36,1008.1,55.18,0,739.841
11/29/2018 11:10,2018,11,29,11,30,2.65,1008.03,54.85,0,611.696
11/29/2018 11:20,2018,11,29,11,30,2.03,1007.75,55.93,0,740
11/29/2018 11:30,2018,11,29,11,31.07,2.23,1007.76,54.5,0,652.452
11/29/2018 11:40,2018,11,29,11,31.1,1.84,1007.53,55.08,0,687.294
11/29/2018 11:50,2018,11,29,11,31.74,1.3,1007.53,53.51,0,707.0795
11/29/2018 12:00,2018,11,29,12,31.16,1.37,1007.33,53.09,0,280
11/29/2018 12:10,2018,11,29,12,29.61,1.53,1006.72,55.4,0,219.354
11/29/2018 12:20,2018,11,29,12,28.49,2.06,1006.2,59.67,0,160
11/29/2018 12:30,2018,11,29,12,28.25,1.89,1005.82,60,0,446.867
11/29/2018 12:40,2018,11,29,12,30,1.98,1005.94,56.34,0,772.6135
11/29/2018 12:50,2018,11,29,12,31.17,2.33,1006.13,53.74,0,784.6885
11/29/2018 13:00,2018,11,29,13,31.51,2.52,1006.07,52.8,0,804.7885
11/29/2018 13:10,2018,11,29,13,31.31,2.67,1005.92,53.15,0,783.432
11/29/2018 13:20,2018,11,29,13,31.22,2.56,1005.72,50,0,774.3075
11/29/2018 13:30,2018,11,29,13,31.33,2.49,1005.54,50,0,749.6365
11/29/2018 13:40,2018,11,29,13,31.33,2.71,1005.32,50,0,736.648
11/29/2018 13:50,2018,11,29,13,31.11,2.73,1005.12,51.04,0,717.282
11/29/2018 14:00,2018,11,29,14,30,2.74,1004.95,53.32,0,699.953
11/29/2018 14:10,2018,11,29,14,30,2.77,1004.89,54.44,0,679.972
11/29/2018 14:20,2018,11,29,14,30,2.95,1004.72,52.73,0,660.7855
11/29/2018 14:30,2018,11,29,14,30,2.73,1004.54,55.39,0,637.8835
11/29/2018 14:40,2018,11,29,14,30,2.98,1004.46,55.59,0,607.063
11/29/2018 14:50,2018,11,29,14,30,2.5,1004.44,56.89,0,580.021
11/29/2018 15:00,2018,11,29,15,30,2.41,1004.46,57.76,0,556.4515
11/29/2018 15:10,2018,11,29,15,30,2.13,1004.57,56.72,0,524.0335
11/29/2018 15:20,2018,11,29,15,30,2.44,1004.64,55.8,0,498.244
11/29/2018 15:30,2018,11,29,15,30,2.34,1004.74,55.12,0,462.8085
11/29/2018 15:40,2018,11,29,15,30,1.84,1004.84,54.31,0,423.3275
11/29/2018 15:50,2018,11,29,15,30,2.02,1004.89,54.9,0,393.1345
11/29/2018 16:00,2018,11,29,16,30,2.18,1004.92,54.3,0,358.794
11/29/2018 16:10,2018,11,29,16,29.72,1.94,1004.89,55.21,0,320.151
11/29/2018 16:20,2018,11,29,16,29.78,1.41,1004.95,54.16,0,283.1825
11/29/2018 16:30,2018,11,29,16,29.52,1.87,1004.94,54.12,0,247.2245
11/29/2018 16:40,2018,11,29,16,29.28,1.21,1004.89,54.96,0,209.572
11/29/2018 16:50,2018,11,29,16,29.1,0,1004.85,56.1,0,175.1835
11/29/2018 17:00,2018,11,29,17,28.88,1.22,1004.82,56.71,0,141.2915
11/29/2018 17:10,2018,11,29,17,28.41,1.04,1004.69,58.76,0,107.503
11/29/2018 17:20,2018,11,29,17,27.99,0,1004.52,61.05,0,75.298
11/29/2018 17:30,2018,11,29,17,27.19,0,1004.29,64.44,0,36.585
11/29/2018 17:40,2018,11,29,17,26.09,0,1003.87,68.82,0,18.4415
11/29/2018 17:50,2018,11,29,17,25.16,0,1003.43,73.21,0,8.0185
11/29/2018 18:00,2018,11,29,18,24.38,0,1003.13,77.2,0,0
11/29/2018 18:10,2018,11,29,18,23.57,0,1002.96,81.43,0,0
11/29/2018 18:20,2018,11,29,18,23.05,0,1002.84,84.48,0,0
11/29/2018 18:30,2018,11,29,18,22.75,0,1002.84,86.58,0,0
11/29/2018 18:40,2018,11,29,18,22.49,0,1002.86,88,0,0
11/29/2018 18:50,2018,11,29,18,22.22,0,1002.86,89.7,0,0
11/29/2018 19:00,2018,11,29,19,22.07,0,1002.86,90,0,0
11/29/2018 19:10,2018,11,29,19,21.9,0,1002.86,91.57,0,0
11/29/2018 19:20,2018,11,29,19,21.78,0,1002.89,92.12,0,0
11/29/2018 19:30,2018,11,29,19,21.66,0,1003.04,92.69,0,0
11/29/2018 19:40,2018,11,29,19,21.66,0,1003.13,93.52,0,0
11/29/2018 19:50,2018,11,29,19,21.79,0,1003.19,93.83,0,0
11/29/2018 20:00,2018,11,29,20,21.95,0,1003.29,93.68,0,0
11/29/2018 20:10,2018,11,29,20,21.96,0,1003.43,93.3,0,0
11/29/2018 20:20,2018,11,29,20,21.83,0,1003.51,93.42,0,0
11/29/2018 20:30,2018,11,29,20,21.67,0,1003.54,93.76,0,0
11/29/2018 20:40,2018,11,29,20,21.49,0,1003.62,94.48,0,0
11/29/2018 20:50,2018,11,29,20,21.35,0,1003.71,95.2,0,0
11/29/2018 21:00,2018,11,29,21,21.33,0,1003.76,95.83,0,0
11/29/2018 21:10,2018,11,29,21,21.35,0,1003.86,96.36,0,0
11/29/2018 21:20,2018,11,29,21,21.54,0,1003.91,96.82,0,0
11/29/2018 21:30,2018,11,29,21,21.66,0,1003.94,96.87,0,0
11/29/2018 21:40,2018,11,29,21,21.66,0,1003.97,96.58,0,0
11/29/2018 21:50,2018,11,29,21,21.51,0,1003.92,96.62,0,0
11/29/2018 22:00,2018,11,29,22,21.31,0,1003.86,96.63,0,0
11/29/2018 22:10,2018,11,29,22,21.18,0,1003.86,97.09,0,0
11/29/2018 22:20,2018,11,29,22,21.15,0,1003.82,97.44,0,0
11/29/2018 22:30,2018,11,29,22,21.14,0,1003.79,97.62,0,0
11/29/2018 22:40,2018,11,29,22,21.1,0,1003.67,97.66,0,0
11/29/2018 22:50,2018,11,29,22,21.01,0,1003.62,97.77,0,0
11/29/2018 23:00,2018,11,29,23,20,0,1003.52,97.89,0,0
11/29/2018 23:10,2018,11,29,23,20,0,1003.44,98.07,0,0
11/29/2018 23:20,2018,11,29,23,20,0,1003.33,98.41,0,0
11/29/2018 23:30,2018,11,29,23,20,0,1003.31,98.43,0,0
11/29/2018 23:40,2018,11,29,23,20,0,1003.36,98.67,0,0
11/29/2018 23:50,2018,11,29,23,21.02,0,1003.43,98.43,0,0
11/30/2018 0:00,2018,11,30,0,20,0,1003.36,98.3,0,0
11/30/2018 0:10,2018,11,30,0,20,0,1003.29,98.43,0,0
11/30/2018 0:20,2018,11,30,0,20,0,1003.24,98.45,0,0
11/30/2018 0:30,2018,11,30,0,20,0,1003.21,98.65,0,0
11/30/2018 0:40,2018,11,30,0,21.35,1.01,1003.19,98.85,0,0
11/30/2018 0:50,2018,11,30,0,21.71,0,1003.24,98.36,0,0
11/30/2018 1:00,2018,11,30,1,21.82,0,1003.16,97.49,0,0
11/30/2018 1:10,2018,11,30,1,21.82,0,1003.08,96.36,0,0
11/30/2018 1:20,2018,11,30,1,21.56,0,1003.04,95.99,0,0
11/30/2018 1:30,2018,11,30,1,21.35,0,1002.94,95.87,0,0
11/30/2018 1:40,2018,11,30,1,21.21,0,1002.83,96.05,0,0
11/30/2018 1:50,2018,11,30,1,21.15,0,1002.79,95.94,0,0
11/30/2018 2:00,2018,11,30,2,21.02,0,1002.73,95.96,0,0
11/30/2018 2:10,2018,11,30,2,20,0,1002.63,96.53,0,0
11/30/2018 2:20,2018,11,30,2,20,0,1002.48,96.8,0,0
11/30/2018 2:30,2018,11,30,2,20,0,1002.41,97.1,0,0
11/30/2018 2:40,2018,11,30,2,20,0,1002.38,97.51,0,0
11/30/2018 2:50,2018,11,30,2,20,0,1002.33,97.66,0,0
11/30/2018 3:00,2018,11,30,3,20,0,1002.28,97.82,0,0
11/30/2018 3:10,2018,11,30,3,20,0,1002.26,98,0,0
11/30/2018 3:20,2018,11,30,3,20,0,1002.23,98.12,0,0
11/30/2018 3:30,2018,11,30,3,20,0,1002.21,98.25,0,0
11/30/2018 3:40,2018,11,30,3,19.98,0,1002.23,98.59,0,0
11/30/2018 3:50,2018,11,30,3,20,0,1002.21,98.78,0,0
11/30/2018 4:00,2018,11,30,4,19.91,0,1002.24,98.75,0,0
11/30/2018 4:10,2018,11,30,4,19.9,0,1002.28,99.08,0,0
11/30/2018 4:20,2018,11,30,4,20,0,1002.38,99.19,0,0
11/30/2018 4:30,2018,11,30,4,20,0,1002.48,98.92,0,0
11/30/2018 4:40,2018,11,30,4,20,0,1002.54,98.35,0,0
11/30/2018 4:50,2018,11,30,4,20,0,1002.59,97.75,0,0
11/30/2018 5:00,2018,11,30,5,20,0,1002.66,97.36,0,0
11/30/2018 5:10,2018,11,30,5,20,0,1002.73,96.8,0,0
11/30/2018 5:20,2018,11,30,5,20,0,1002.79,96.51,0,0
11/30/2018 5:30,2018,11,30,5,20,0,1002.84,96.23,0,0
11/30/2018 5:40,2018,11,30,5,19.83,0,1002.88,97.02,0,0
11/30/2018 5:50,2018,11,30,5,19.63,0,1002.93,97.58,0,0
11/30/2018 6:00,2018,11,30,6,19.63,0,1002.99,98.2,0,0
11/30/2018 6:10,2018,11,30,6,19.9,0,1003.11,98.08,0,0
11/30/2018 6:20,2018,11,30,6,19.95,0,1003.16,97.67,0,0
11/30/2018 6:30,2018,11,30,6,20,0,1003.28,97.19,0,0
11/30/2018 6:40,2018,11,30,6,19.95,0,1003.33,97.01,0,0
11/30/2018 6:50,2018,11,30,6,19.75,0,1003.39,97.35,0,0
11/30/2018 7:00,2018,11,30,7,19.79,0,1003.49,97.66,0,0
11/30/2018 7:10,2018,11,30,7,20,0,1003.61,97.25,0,23.2595
11/30/2018 7:20,2018,11,30,7,21.09,0,1003.81,95.91,0,45.658
11/30/2018 7:30,2018,11,30,7,22.18,0,1004.02,92.83,0,95.115
11/30/2018 7:40,2018,11,30,7,23.13,0,1004.36,88.82,0,130.4915
11/30/2018 7:50,2018,11,30,7,23.61,0,1004.72,85.52,0,166.654
11/30/2018 8:00,2018,11,30,8,24.52,0,1005.04,82.45,0,201.6255
11/30/2018 8:10,2018,11,30,8,25.41,0,1005.39,78.84,0,238.1135
11/30/2018 8:20,2018,11,30,8,25.9,1.04,1005.74,76.22,0,274.689
11/30/2018 8:30,2018,11,30,8,26.64,1.18,1006.04,72.96,0,309.9825
11/30/2018 8:40,2018,11,30,8,27.16,1.49,1006.4,69.65,0,345.093
11/30/2018 8:50,2018,11,30,8,27.55,1.62,1006.67,66.93,0,378.0405
11/30/2018 9:00,2018,11,30,9,27.97,1.6,1006.93,66.26,0,411.892
11/30/2018 9:10,2018,11,30,9,28.18,1.97,1007.15,65.62,0,448.172
11/30/2018 9:20,2018,11,30,9,28.32,1.8,1007.37,65.02,0,481.758
11/30/2018 9:30,2018,11,30,9,28.47,2.29,1007.65,64.11,0,515.611
11/30/2018 9:40,2018,11,30,9,28.6,2.21,1007.93,64.33,0,575.0885
11/30/2018 9:50,2018,11,30,9,28.74,2.25,1008.23,63.53,0,449.4705
11/30/2018 10:00,2018,11,30,10,28.33,1.64,1008.18,64.96,0,548.655
11/30/2018 10:10,2018,11,30,10,29.1,2.62,1008.53,62.18,0,627.5255
11/30/2018 10:20,2018,11,30,10,29.24,2.65,1008.63,61.45,0,603.1635
11/30/2018 10:30,2018,11,30,10,28.51,2.69,1008.35,62.31,0,374.53
11/30/2018 10:40,2018,11,30,10,28.4,2.53,1008.06,63.17,0,692.743
11/30/2018 10:50,2018,11,30,10,29.77,2.78,1008.48,60,0,775.4525
11/30/2018 11:00,2018,11,30,11,29.98,2.45,1008.63,58.68,0,769.701
11/30/2018 11:10,2018,11,30,11,30,2.61,1008.63,57.38,0,742.119
11/30/2018 11:20,2018,11,30,11,30,1.65,1008.48,56.54,0,717.4145
11/30/2018 11:30,2018,11,30,11,31.18,2.66,1008.6,54.29,0,838.3895
11/30/2018 11:40,2018,11,30,11,31.06,2.81,1008.4,54.93,0,861.7175
11/30/2018 11:50,2018,11,30,11,30,3.69,1008.08,55.49,0,860.1855
11/30/2018 12:00,2018,11,30,12,30,3.26,1007.76,55.04,0,829.879
11/30/2018 12:10,2018,11,30,12,30,3.04,1007.5,56.21,0,827.1705
11/30/2018 12:20,2018,11,30,12,30,2.69,1007.23,56.37,0,759.0185
11/30/2018 12:30,2018,11,30,12,30,2.95,1007,55.79,0,819.918
11/30/2018 12:40,2018,11,30,12,30,2.57,1006.78,54.64,0,794.647
11/30/2018 12:50,2018,11,30,12,30,2.69,1006.62,53.08,0,785.0405
11/30/2018 13:00,2018,11,30,13,30,3.22,1006.45,52.07,0,784.9025
11/30/2018 13:10,2018,11,30,13,30,2.7,1006.23,51.43,0,772.218
11/30/2018 13:20,2018,11,30,13,30,3.16,1006.02,50,0,770.5825
11/30/2018 13:30,2018,11,30,13,30,3.17,1005.85,49.98,0,756.5345
11/30/2018 13:40,2018,11,30,13,31.03,2.69,1005.75,48.22,0,734.31
11/30/2018 13:50,2018,11,30,13,31.23,2.65,1005.6,47.56,0,710.348
11/30/2018 14:00,2018,11,30,14,31.37,2.33,1005.44,47.08,0,699.0245
11/30/2018 14:10,2018,11,30,14,31.37,2.85,1005.3,45.89,0,682.052
11/30/2018 14:20,2018,11,30,14,30,3.01,1005.07,46.56,0,655.265
11/30/2018 14:30,2018,11,30,14,31.1,2.39,1004.92,47.22,0,632.5935
11/30/2018 14:40,2018,11,30,14,31.29,2.68,1004.85,46.34,0,607.7185
11/30/2018 14:50,2018,11,30,14,31.27,2.26,1004.84,47.29,0,579.6045
11/30/2018 15:00,2018,11,30,15,31.69,1.44,1005,46.41,0,552.3
11/30/2018 15:10,2018,11,30,15,32.1,1.8,1005.14,44.79,0,525.298
11/30/2018 15:20,2018,11,30,15,31.79,2.08,1005.17,45.1,0,499.895
11/30/2018 15:30,2018,11,30,15,31.55,2.31,1005.15,46.16,0,466.4415
11/30/2018 15:40,2018,11,30,15,31.32,2.22,1005.12,46.79,0,442.153
11/30/2018 15:50,2018,11,30,15,31.67,1.88,1005.25,46.06,0,408.0265
11/30/2018 16:00,2018,11,30,16,31.63,2.25,1005.39,45.58,0,375.222
11/30/2018 16:10,2018,11,30,16,31.25,1.93,1005.32,46.74,0,336.805
11/30/2018 16:20,2018,11,30,16,31.01,2.38,1005.24,47.09,0,301.1905
11/30/2018 16:30,2018,11,30,16,30,1.57,1005.22,48.84,0,261.325
11/30/2018 16:40,2018,11,30,16,30,1.91,1005.29,48.94,0,222.0625
11/30/2018 16:50,2018,11,30,16,30,1.5,1005.19,49.73,0,185.9
11/30/2018 17:00,2018,11,30,17,30,1.22,1005.2,50,0,147.7105
11/30/2018 17:10,2018,11,30,17,30,0,1005.14,50,0,109.5155
11/30/2018 17:20,2018,11,30,17,29.59,0,1005.05,52.03,0,77.846
11/30/2018 17:30,2018,11,30,17,28.83,0,1004.85,53.81,0,42.517
11/30/2018 17:40,2018,11,30,17,27.91,0,1004.54,56.51,0,17.759
11/30/2018 17:50,2018,11,30,17,26.64,0,1004.22,60,0,8.741
11/30/2018 18:00,2018,11,30,18,25.29,0,1003.76,65.47,0,0
11/30/2018 18:10,2018,11,30,18,24.49,0,1003.43,68.04,0,0
11/30/2018 18:20,2018,11,30,18,24.05,0,1003.26,70,0,0
11/30/2018 18:30,2018,11,30,18,23.39,0,1003.11,76.73,0,0
11/30/2018 18:40,2018,11,30,18,22.72,0,1002.99,80,0,0
11/30/2018 18:50,2018,11,30,18,22.33,0,1003.01,82.49,0,0
11/30/2018 19:00,2018,11,30,19,22.4,1.42,1003.26,81.83,0,0
11/30/2018 19:10,2018,11,30,19,22.89,1.39,1003.52,79.06,0,0
11/30/2018 19:20,2018,11,30,19,22.99,1.25,1003.72,78.78,0,0
11/30/2018 19:30,2018,11,30,19,22.77,1.15,1003.82,80,0,0
11/30/2018 19:40,2018,11,30,19,22.54,0,1003.86,83.65,0,0
11/30/2018 19:50,2018,11,30,19,22.35,0,1003.94,85.96,0,0
11/30/2018 20:00,2018,11,30,20,22.36,1.33,1004.04,87.75,0,0
11/30/2018 20:10,2018,11,30,20,22.52,1.12,1004.19,88.49,0,0
11/30/2018 20:20,2018,11,30,20,22.57,1,1004.31,89.2,0,0
11/30/2018 20:30,2018,11,30,20,22.83,1.44,1004.41,89.08,0,0
11/30/2018 20:40,2018,11,30,20,23.23,1.56,1004.56,87.06,0,0
11/30/2018 20:50,2018,11,30,20,23.45,1.82,1004.69,85.07,0,0
11/30/2018 21:00,2018,11,30,21,23.76,2.11,1004.79,83.08,0,0
11/30/2018 21:10,2018,11,30,21,23.81,1.65,1004.9,82.63,0,0
11/30/2018 21:20,2018,11,30,21,23.88,1.95,1004.95,82.06,0,0
11/30/2018 21:30,2018,11,30,21,23.95,1.71,1005.05,81.55,0,0
11/30/2018 21:40,2018,11,30,21,23.82,1.78,1005.1,81.67,0,0
11/30/2018 21:50,2018,11,30,21,23.71,1.66,1005.1,81.7,0,0
11/30/2018 22:00,2018,11,30,22,23.63,1.97,1005.09,81.46,0,0
11/30/2018 22:10,2018,11,30,22,23.71,1.72,1005.14,80,0,0
11/30/2018 22:20,2018,11,30,22,23.82,1.82,1005.14,80,0,0
11/30/2018 22:30,2018,11,30,22,23.8,2.08,1005.14,79.74,0,0
11/30/2018 22:40,2018,11,30,22,23.63,1.85,1005.19,80,0,0
11/30/2018 22:50,2018,11,30,22,23.46,1.79,1005.07,80,0,0
11/30/2018 23:00,2018,11,30,23,23.25,1.74,1005.05,81.22,0,0
11/30/2018 23:10,2018,11,30,23,23.13,1.47,1005.04,81.79,0,0
11/30/2018 23:20,2018,11,30,23,23.08,1.32,1004.99,82.08,0,0
11/30/2018 23:30,2018,11,30,23,22.81,1.03,1004.85,82.98,0,0
11/30/2018 23:40,2018,11,30,23,22.38,0,1004.66,84.59,0,0
11/30/2018 23:50,2018,11,30,23,21.89,0,1004.49,86.45,0,0
12/1/2018 0:00,2018,12,1,0,21.5,0,1004.31,87.98,0,0
12/1/2018 0:10,2018,12,1,0,21.47,0,1004.11,88.26,0,0
12/1/2018 0:20,2018,12,1,0,21.62,1.01,1004.02,87.9,0,0
12/1/2018 0:30,2018,12,1,0,21.62,0,1003.97,87.92,0,0
12/1/2018 0:40,2018,12,1,0,21.18,0,1003.84,89.51,0,0
12/1/2018 0:50,2018,12,1,0,20,0,1003.69,90,0,0
12/1/2018 1:00,2018,12,1,1,20,0,1003.57,91.19,0,0
12/1/2018 1:10,2018,12,1,1,21.06,0,1003.52,90,0,0
12/1/2018 1:20,2018,12,1,1,21.27,1.05,1003.48,90,0,0
12/1/2018 1:30,2018,12,1,1,21.49,1.17,1003.46,89.54,0,0
12/1/2018 1:40,2018,12,1,1,21.68,1.03,1003.41,88.71,0,0
12/1/2018 1:50,2018,12,1,1,21.43,1.06,1003.28,89.4,0,0
12/1/2018 2:00,2018,12,1,2,21.43,1.18,1003.14,89.43,0,0
12/1/2018 2:10,2018,12,1,2,21.53,1.23,1003.03,89.16,0,0
12/1/2018 2:20,2018,12,1,2,21.56,1.08,1002.91,88.75,0,0
12/1/2018 2:30,2018,12,1,2,21.39,0,1002.83,88.9,0,0
12/1/2018 2:40,2018,12,1,2,21.09,0,1002.74,89.59,0,0
12/1/2018 2:50,2018,12,1,2,20,0,1002.54,91,0,0
12/1/2018 3:00,2018,12,1,3,20,0,1002.43,91.34,0,0
12/1/2018 3:10,2018,12,1,3,20,0,1002.39,91.8,0,0
12/1/2018 3:20,2018,12,1,3,19.99,0,1002.34,93.18,0,0
12/1/2018 3:30,2018,12,1,3,19.84,0,1002.39,93.78,0,0
12/1/2018 3:40,2018,12,1,3,19.64,0,1002.34,94.47,0,0
12/1/2018 3:50,2018,12,1,3,19.76,1.03,1002.36,95.26,0,0
12/1/2018 4:00,2018,12,1,4,20,1.21,1002.51,93.82,0,0
12/1/2018 4:10,2018,12,1,4,21.06,1.09,1002.68,91.25,0,0
12/1/2018 4:20,2018,12,1,4,21.16,1.18,1002.71,90,0,0
12/1/2018 4:30,2018,12,1,4,21.22,1.26,1002.76,89.25,0,0
12/1/2018 4:40,2018,12,1,4,21.21,0,1002.81,88.89,0,0
12/1/2018 4:50,2018,12,1,4,21.03,0,1002.88,89.19,0,0
12/1/2018 5:00,2018,12,1,5,20,0,1002.86,89.64,0,0
12/1/2018 5:10,2018,12,1,5,20,0,1002.91,89.8,0,0
12/1/2018 5:20,2018,12,1,5,20,0,1002.99,89.88,0,0
12/1/2018 5:30,2018,12,1,5,20,1,1003.06,89.42,0,0
12/1/2018 5:40,2018,12,1,5,20,1,1003.14,88.93,0,0
12/1/2018 5:50,2018,12,1,5,20,0,1003.16,88.42,0,0
12/1/2018 6:00,2018,12,1,6,20,1.13,1003.28,88.24,0,0
12/1/2018 6:10,2018,12,1,6,21.02,1.16,1003.39,87.91,0,0
12/1/2018 6:20,2018,12,1,6,21.12,1.3,1003.56,87.45,0,0
12/1/2018 6:30,2018,12,1,6,21.24,1.09,1003.74,86.87,0,0
12/1/2018 6:40,2018,12,1,6,21.25,0,1003.86,86.44,0,0
12/1/2018 6:50,2018,12,1,6,21.37,1.36,1003.94,85.57,0,0
12/1/2018 7:00,2018,12,1,7,21.41,0,1004.02,85.19,0,0
12/1/2018 7:10,2018,12,1,7,21.16,0,1004.09,85.69,0,15.242
12/1/2018 7:20,2018,12,1,7,21.37,1.03,1004.19,85.37,0,25.788
12/1/2018 7:30,2018,12,1,7,22.18,1.55,1004.36,83.15,0,86.0455
12/1/2018 7:40,2018,12,1,7,23.66,1.4,1004.76,77.83,0,128.451
12/1/2018 7:50,2018,12,1,7,24.91,1.1,1005.2,73.65,0,171.838
12/1/2018 8:00,2018,12,1,8,25.62,1.29,1005.62,69.36,0,201.3405
12/1/2018 8:10,2018,12,1,8,25.95,1.87,1005.92,66.44,0,238.149
12/1/2018 8:20,2018,12,1,8,26.23,1.96,1006.04,64.3,0,276.96
12/1/2018 8:30,2018,12,1,8,26.68,2.04,1006.25,62.85,0,314.159
12/1/2018 8:40,2018,12,1,8,26.85,2.45,1006.48,61.27,0,350.6075
12/1/2018 8:50,2018,12,1,8,27.33,2.17,1006.72,60,0,385.1665
12/1/2018 9:00,2018,12,1,9,27.68,2.33,1007.02,59.1,0,421.0075
12/1/2018 9:10,2018,12,1,9,27.9,2.35,1007.22,58.87,0,457.3645
12/1/2018 9:20,2018,12,1,9,28.22,2.45,1007.45,59.35,0,491.5025
12/1/2018 9:30,2018,12,1,9,28.08,3.16,1007.61,59.37,0,523.1485
12/1/2018 9:40,2018,12,1,9,28.11,3.28,1007.76,59.08,0,550.2105
